wc_player_id,full_name,known_name,country,position,price,club_league,club_name,club_player_id,club_match,curated_player_id,curated_match,euro2024_goals
1,Rayan Aït-Nouri,,ALG,DEF,4.9,Premier League,Rayan Aït Nouri,931278,full_name,,,
2,Ramy Bensebaini,,ALG,DEF,4.4,Bundesliga,Ramy Bensebaini,fm:696,full_name,,,
3,Aïssa Mandi,,ALG,DEF,3.9,Ligue 1,Aïssa Mandi,122810,full_name,,,
4,Mehdi Dorval,,ALG,DEF,3.7,,,,,,,
5,Zinéddine Belaïd,,ALG,DEF,3.7,,,,,,,
6,Sohaib Nair,,ALG,DEF,3.5,,,,,,,
7,Rafik Belghali,,ALG,DEF,3.5,,,,,,,
8,Achref Abada,,ALG,DEF,3.5,,,,,,,
9,Mohammed Amoura,,ALG,FWD,6.2,Bundesliga,Mohamed Amoura,fm:5316,unique_last_name,,,
10,Amine Gouiri,,ALG,FWD,6.2,Ligue 1,Amine Gouiri,859026,full_name,,,
11,Riyad Mahrez,,ALG,MID,6.5,,,,,,,
12,Ibrahim Maza,,ALG,FWD,5.4,,,,,,,
13,Anis Hadj Moussa,,ALG,FWD,5.3,,,,,,,
14,Farès Ghedjemis,,ALG,FWD,4.4,,,,,,,
15,Ahmed Benbouali,,ALG,FWD,4.2,,,,,,,
16,Amin Chiakha,,ALG,FWD,4,,,,,,,
17,Anthony Mandréa,,ALG,GK,3.9,,,,,,,
18,Luca Zidane,,ALG,GK,3.8,,,,,,,
19,Melvin Mastil,,ALG,GK,3.5,,,,,,,
20,Kilian Belazzoug,,ALG,GK,3.5,,,,,,,
21,Adil Boulbina,,ALG,MID,4,,,,,,,
22,Yacine Titraoui,,ALG,MID,4.7,,,,,,,
23,Ramiz Zerrouki,,ALG,MID,5.3,,,,,,,
24,Hicham Boudaoui,,ALG,MID,5.5,Ligue 1,Hicham Boudaoui,985923,full_name,,,
25,Adil Aouchiche,,ALG,MID,5.6,,,,,,,
26,Houssem Aouar,,ALG,MID,6,,,,,,,
27,Farès Chaïbi,,ALG,MID,6.2,,,,,,,
28,Cristian Romero,,ARG,DEF,4.9,Premier League,Cristian Romero,829932,full_name,7526fff9-a802-590e-a748-47155c97487a,name+country,
29,Marcos Senesi,,ARG,DEF,4.7,,,,,,,
30,Nahuel Molina,,ARG,DEF,4.4,La Liga,Nahuel Molina,laliga:nahuel-molina,full_name,c913aa8e-5ee7-5dfa-a9de-4a56e9b97889,name+country,
31,Nicolás Otamendi,,ARG,DEF,4.4,Liga Portugal,Nicolas Otamendi,fm:725,full_name,1a8a662f-aaff-59ba-9439-839f6354a347,name+country,
32,Marcos Acuña,,ARG,DEF,4.3,,,,,58fc463f-7063-541e-b077-cbfb82d5aadf,name+country,
33,Lucas Martínez Quarta,,ARG,DEF,4.3,,,,,,,
34,Nicolás Tagliafico,,ARG,DEF,4.3,Ligue 1,Nicolás Tagliafico,158243,full_name,79cc2de7-6b66-5e72-b491-8208a9c1f6b6,name+country,
35,Gabriel Rojas,,ARG,DEF,4,,,,,,,
36,Agustín Giay,,ARG,DEF,3.7,,,,,,,
38,Lionel Messi,,ARG,FWD,10,MLS,Lionel Messi,fm:11021,full_name,815f9a08-b302-5959-bf1a-759cf2a34a56,name+country,
39,Julián Alvarez,,ARG,FWD,8.6,La Liga,Julián Álvarez,laliga:julian-alvarez,full_name,fa2ecd18-5340-5f99-aa0b-0610550fcf28,name+country,
40,Gianluca Prestianni,,ARG,MID,5.6,Liga Portugal,Gianluca Prestianni,fm:740,full_name,,,
41,Giuliano Simeone,,ARG,MID,5.6,La Liga,Giuliano Simeone,laliga:giuliano-simeone,full_name,,,
42,Nico González,,ARG,MID,5.6,Premier League,Nico González,954056,full_name,,,
43,José Manuel López,,ARG,FWD,5.3,,,,,,,
44,Franco Mastantuono,,ARG,MID,5.8,La Liga,Franco Mastantuono,laliga:franco-mastantuono,full_name,,,
45,Emiliano Martínez,,ARG,GK,5,Premier League,Emiliano Martínez,158263,full_name,44dc6a3b-ff39-5fa3-93ee-ca94e69bec50,name+country,
46,Gerónimo Rulli,,ARG,GK,4.5,Ligue 1,Gerónimo Rulli,128383,full_name,32afa0b4-a568-5b4f-a170-53018748c2ca,name+country,
47,Juan Musso,,ARG,GK,4.3,La Liga,Juan Musso,laliga:juan-musso,full_name,,,
48,Leandro Paredes,,ARG,MID,5.6,,,,,8cf6305b-ca69-5d0f-9352-fed0efa0d13e,name+country,
49,Máximo Perrone,,ARG,MID,5.6,Serie A,Maximo Perrone,fm:6391,full_name,,,
50,Rodrigo De Paul,,ARG,MID,5.9,MLS,Rodrigo De Paul,fm:1314,full_name,8fd5a0e7-b50d-5295-ab31-cae9a0b8d51f,name+country,
51,Nico Paz,,ARG,MID,5.9,,,,,,,
52,Alejandro Garnacho,,ARG,MID,5.5,Premier League,Alejandro Garnacho,1135873,full_name,,,
53,Valentín Barco,,ARG,MID,6.2,Ligue 1,Valentín Barco,1127057,full_name,,,
54,Exequiel Palacios,,ARG,MID,6,Bundesliga,Exequiel Palacios,fm:2234,full_name,1942c45d-7a34-55c0-ba1e-93cf32f4dd7a,name+country,
55,Thiago Almada,,ARG,MID,6.5,La Liga,Thiago Almada,laliga:thiago-almada,full_name,fffe5ea3-55f1-5400-811a-419320b7163c,name+country,
56,Alexis Mac Allister,,ARG,MID,6.6,Premier League,Alexis Mac Allister,895324,full_name,5fccad3b-cf96-502e-b668-c23d5fb4aaec,name+country,
57,Enzo Fernández,,ARG,MID,7.5,Premier League,Enzo Fernández,974505,full_name,534b8fa7-65cc-52b1-a1fe-743bdbc7d805,name+country,
58,Jordan Bos,,AUS,DEF,4,Eredivisie,Jordan Bos,fm:340378,full_name,,,
59,Kye Rowles,,AUS,DEF,3.9,MLS,Kye Rowles,fm:24089,full_name,cf0f09fd-3c06-5438-ba8f-aa80f15762c4,name+country,
60,Alessandro Circati,,AUS,DEF,3.9,Serie A,Alessandro Circati,fm:6502,full_name,,,
61,Cameron Burgess,,AUS,DEF,3.8,,,,,,,
62,Milos Degenek,,AUS,DEF,3.8,,,,,70694db3-0729-5864-a9d8-2e93a9cbb93a,name+country,
63,Aziz Behich,,AUS,DEF,3.8,,,,,c64609e8-ca96-55c2-be74-cb038ff2a4dd,name+country,
64,Jason Geria,,AUS,DEF,3.7,,,,,,,
65,Fran Karacic,,AUS,DEF,3.6,,,,,904894b3-df67-57b4-9332-79f0c768e45d,name+country,
66,Kai Trewin,,AUS,DEF,3.5,MLS,Kai Trewin,fm:331537,full_name,,,
67,Lucas Herrington,,AUS,DEF,3.5,MLS,Lucas Herrington,fm:331502,full_name,,,
68,Nestory Irankunda,,AUS,FWD,5.1,,,,,,,
69,Martin Boyle,,AUS,FWD,5.1,,,,,,,
70,Nishan Velupillay,,AUS,FWD,4.4,,,,,,,
71,Deni Juric,Deni Juric,AUS,FWD,4.2,,,,,,,
72,Jacob Italiano,,AUS,DEF,4.2,,,,,,,
73,Ante Suto,,AUS,FWD,4,,,,,,,
74,Mathew Ryan,,AUS,GK,4.1,La Liga,Mathew Ryan,laliga:mathew-ryan,full_name,80ca23ee-f241-5f46-b2a6-c5856e31dc13,name+country,
75,Paul Izzo,,AUS,GK,3.6,,,,,,,
76,Patrick Beach,,AUS,GK,3.5,,,,,,,
77,Paul Okon,,AUS,MID,4.7,,,,,,,
78,Patrick Yazbek,,AUS,MID,4.9,MLS,Patrick Yazbek,fm:356499,full_name,,,
79,Alex Robertson,,AUS,MID,5.1,,,,,,,
80,Connor Metcalfe,,AUS,MID,5.3,Bundesliga,Connor Metcalfe,fm:5343,full_name,,,
81,Aiden O'Neill,,AUS,MID,5.4,MLS,Aiden O'neill,fm:332346,full_name,,,
82,Awer Mabil,,AUS,MID,5.6,,,,,5d5e7eaa-5664-5686-9655-6d31e8bfee78,name+country,
83,Ajdin Hrustic,,AUS,MID,5.7,Eredivisie,Ajdin Hrustic,fm:15688,full_name,ee495f53-560d-5e99-aaaf-8a0b8dbbfb31,name+country,
84,Riley McGree,,AUS,MID,5.9,Championship,Riley Mcgree,fm:4163,full_name,87858477-0ea2-54c1-9e8f-14139c85ac0b,name+country,
85,David Alaba,,AUT,DEF,4.6,La Liga,David Alaba,laliga:david-alaba,full_name,,,
86,Philipp Lienhart,,AUT,DEF,4.3,Bundesliga,Philipp Lienhart,fm:5187,full_name,,,
87,Alexander Prass,,AUT,DEF,4.3,Bundesliga,Alexander Prass,fm:2938,full_name,,,
88,Kevin Danso,,AUT,DEF,4.3,Premier League,Kevin Danso,794953,full_name,,,
90,Stefan Posch,,AUT,DEF,4.3,,,,,,,
91,Phillipp Mwene,,AUT,DEF,3.9,,,,,,,
92,Marco Friedl,,AUT,DEF,4.3,Bundesliga,Marco Friedl,fm:5153,full_name,,,
93,David Affengruber,,AUT,DEF,3.9,La Liga,David Affengruber,laliga:david-affengruber,full_name,,,
94,Michael Svoboda,,AUT,DEF,3.8,,,,,,,
95,Marko Arnautovic,,AUT,FWD,6,,,,,,,1
96,Michael Gregoritsch,,AUT,FWD,6,Bundesliga,Michael Gregoritsch,fm:5176,full_name,,,1
97,Sasa Kalajdzic,,AUT,FWD,6,,,,,,,
98,Alexander Schlager,Alexander Schlager,AUT,GK,4.6,Bundesliga,Xaver Schlager,fm:1684,unique_last_name,,,
99,Patrick Pentz,,AUT,GK,4.6,,,,,,,
101,Florian Wiegele,,AUT,GK,3.5,,,,,,,
102,Carney Chukwuemeka,,AUT,MID,5,,,,,,,
103,Konrad Laimer,,AUT,MID,5.8,Bundesliga,Konrad Laimer,fm:2284,full_name,,,
104,Alessandro Schöpf,,AUT,MID,5.3,,,,,,,
105,Florian Grillitsch,,AUT,MID,5.5,Liga Portugal,Florian Grillitsch,fm:2956,full_name,,,
106,Nicolas Seiwald,,AUT,MID,5.6,Bundesliga,Nicolas Seiwald,fm:1656,full_name,,,
107,Marcel Sabitzer,,AUT,MID,6.8,Bundesliga,Marcel Sabitzer,fm:701,full_name,,,1
108,Romano Schmid,,AUT,MID,6,Bundesliga,Romano Schmid,fm:5165,full_name,,,1
109,Patrick Wimmer,,AUT,MID,6,Bundesliga,Patrick Wimmer,fm:5312,full_name,,,
110,Paul Wanner,,AUT,MID,5.6,,,,,,,
111,Xaver Schlager,Xaver Schlager,AUT,MID,5.5,Bundesliga,Xaver Schlager,fm:1684,full_name,,,
112,Christoph Baumgartner,,AUT,MID,6.7,Bundesliga,Christoph Baumgartner,fm:1679,full_name,,,1
114,Maxim De Cuyper,,BEL,DEF,4.7,Premier League,Maxim De Cuyper,997152,full_name,,,
115,Timothy Castagne,,BEL,DEF,4.7,,,,,2b365634-87e4-5680-a7ac-194b459c6808,name+country,
116,Arthur Theate,,BEL,DEF,4.5,Bundesliga,Arthur Theate,fm:3172,full_name,9e627fec-c3f4-518f-a859-423159e801ef,name+country,
117,Thomas Meunier,,BEL,DEF,4.8,Ligue 1,Thomas Meunier,128587,full_name,89ffbbfd-b0b4-5a43-9b48-012d898caf36,name+country,
118,Zeno Debast,,BEL,DEF,4.3,Liga Portugal,Zeno Debast,fm:2110,full_name,05913da4-a6f5-5dac-9f56-ad63b9b0dab3,name+country,
119,Axel Witsel,,BEL,MID,5,La Liga,Axel Witsel,laliga:axel-witsel,full_name,df5ff691-8c97-50a8-95a8-a403b7621c41,name+country,
120,Koni De Winter,,BEL,DEF,4.2,Serie A,Koni De Winter,fm:6418,full_name,,,
121,Brandon Mechele,,BEL,DEF,3.9,,,,,,,
122,Joaquin Seys,,BEL,DEF,3.9,,,,,,,
123,Nathan Ngoy,,BEL,DEF,3.7,Ligue 1,Nathan Ngoy,1119487,full_name,,,
124,Romelu Lukaku,,BEL,FWD,7.4,,,,,e1136b8b-9398-573b-8bd1-b1214de9cd61,name+country,
125,Jérémy Doku,,BEL,MID,7.5,Premier League,Jérémy Doku,934386,full_name,a6699b58-0706-5a92-8537-57b9ecd0aaa9,name+country,
127,Dodi Lukébakio,,BEL,FWD,5.9,,,,,,,
128,Alexis Saelemaekers,,BEL,MID,5.7,Serie A,Alexis Saelemaekers,fm:3601,full_name,,,
129,Charles De Ketelaere,,BEL,MID,5.6,Serie A,Charles De Ketelaere,fm:1879,full_name,2e482f2c-2faf-527a-9a39-23adcc0c304a,name+country,
132,Senne Lammens,,BEL,GK,4.6,Premier League,Senne Lammens,964753,full_name,,,
135,Nicolas Raskin,,BEL,MID,5.3,,,,,,,
136,Amadou Onana,,BEL,MID,5.9,Premier League,Amadou Onana,923973,full_name,3902e678-4569-57da-a29c-cb68837dbb3f,name+country,
137,Youri Tielemans,,BEL,MID,6.1,Premier League,Youri Tielemans,331737,full_name,68c377da-09d7-53c7-baa4-fd20cf8b5df9,name+country,1
138,Kevin De Bruyne,,BEL,MID,7.5,Serie A,Kevin De Bruyne,fm:2065,full_name,a4193ea8-b06d-5858-b775-1f15751b44c2,name+country,
139,Sead Kolasinac,,BIH,DEF,4.3,,,,,,,
140,Amar Dedic,,BIH,DEF,4.3,,,,,,,
141,Tarik Muharemovic,,BIH,DEF,3.9,Serie A,Tarik Muharemovic,fm:354226,full_name,,,
142,Nikola Katic,,BIH,DEF,3.8,,,,,,,
143,Stjepan Radeljic,,BIH,DEF,3.7,,,,,,,
144,Nihad Mujakic,,BIH,DEF,3.6,Super Lig,Nihad Mujakic,fm:933,full_name,,,
145,Nidal Celik,,BIH,DEF,3.5,Ligue 1,Nidal Čelik,1399503,full_name,,,
146,Ermedin Demirovic,,BIH,FWD,6.2,,,,,,,
147,Edin Dzeko,,BIH,FWD,6.1,Serie A,Edin Dzeko,fm:1030,full_name,,,
148,Jovo Lukic,,BIH,FWD,5.6,,,,,,,
149,Haris Tabakovic,,BIH,FWD,5.1,,,,,,,
150,Esmir Bajraktarevic,,BIH,FWD,4.7,,,,,,,
151,Samed Bazdar,,BIH,FWD,4.5,,,,,,,
152,Kerim Alajbegovic,,BIH,FWD,4.2,,,,,,,
153,Nikola Vasilj,,BIH,GK,4,,,,,,,
154,Osman Hadzikic,,BIH,GK,3.6,,,,,,,
155,Martin Zlomislic,,BIH,GK,3.5,,,,,,,
156,Amar Memic,,BIH,MID,4.7,,,,,,,
157,Dzenis Burnic,,BIH,MID,4.9,,,,,,,
158,Ivan Sunjic,,BIH,MID,5.1,,,,,,,
159,Armin Gigovic,,BIH,MID,5.1,,,,,,,
160,Ivan Basic,,BIH,MID,5.1,,,,,,,
161,Benjamin Tahirovic,,BIH,MID,5.3,,,,,,,
162,Amir Hadziahmetovic,,BIH,MID,5.5,Championship,Amir Hadziahmetovic,fm:80524,full_name,,,
164,Gabriel dos Santos Magalhães,Gabriel Magalhães,BRA,DEF,5.5,Premier League,Gabriel Magalhães,869792,known_name,,,
165,Marcos Aoás Corrêa,Marquinhos,BRA,DEF,5.2,Ligue 1,Marquinhos,155995,known_name,5fdf729f-c3cf-5b3e-b96f-fe4540f00f69,name+country,
166,Roger Ibañez da Silva,Ibañez,BRA,DEF,4.4,,,,,,,
167,Danilo Luiz da Silva,Danilo,BRA,DEF,4.3,Eredivisie,Danilo,fm:1589,known_name,1b01ab0b-345a-5c24-96ae-a59491b562d7,name+country,
168,Douglas dos Santos Justino de Melo,Douglas Santos,BRA,DEF,4.3,,,,,,,
169,Gleison Bremer Silva Nascimento,Bremer,BRA,DEF,4.3,Serie A,Bremer,fm:1946,known_name,a5995e87-5c39-5c35-8959-348e8304ed21,name+country,
170,Leonardo Pereira,Léo Pereira,BRA,DEF,4.2,,,,,,,
173,Vinícius José Paixão de Oliveira Júnior,Vinícius Júnior,BRA,MID,10,La Liga,Vinicius Júnior,laliga:vinicius-junior,known_name,999d0674-8e3a-538b-853b-180bcce41aff,name+country,
174,Matheus Santos Carneiro da Cunha,Matheus Cunha,BRA,FWD,7.3,Premier League,Matheus Cunha,886363,known_name,,,
176,Gabriel Teodoro Martinelli Silva,Gabriel Martinelli,BRA,MID,6.5,Premier League,Gabriel Martinelli,922573,known_name,ffbc7f2f-e599-5cd3-bc92-eaa11351cd98,name+country,
177,Luiz Henrique André Rosa da Silva,Luiz Henrique,BRA,FWD,6.1,,,,,,,
178,Igor Thiago Nascimento Rodrigues,Igor Thiago,BRA,FWD,5.9,Premier League,Igor Thiago,1016907,known_name,,,
179,Rayan Vitor Simplício Rocha,Rayan,BRA,FWD,5.6,Liga Portugal,Kaique Rocha,fm:372469,unique_last_name,,,
181,Endrick Felipe Moreira de Sousa,Endrick,BRA,FWD,5.5,,,,,,,
182,Ederson Santana de Moraes,Ederson,BRA,GK,5,Serie A,Ederson,fm:1864,known_name,98830216-d189-5e96-b4cf-9c220d8c3aa8,name+country,
183,Alisson Ramsés Becker,Alisson Becker,BRA,GK,5,,,,,,,
186,Fábio Henrique Tavares,Fabinho,BRA,MID,5.2,Saudi Pro League,Fabinho,fm:13893,known_name,735e18ff-31cb-529e-a48a-e4cb925152f8,name+country,
187,Danilo dos Santos de Oliveira,Danilo,BRA,MID,5.6,Eredivisie,Danilo,fm:1589,known_name,1b01ab0b-345a-5c24-96ae-a59491b562d7,name+country,
188,Carlos Henrique Casimiro,Casemiro,BRA,MID,6.3,Premier League,Casemiro,122951,known_name,7ac688b5-2fe0-524a-b176-01c0240ada3f,name+country,
190,Lucas Tolentino Coelho de Lima,Lucas Paquetá,BRA,MID,6.5,,,,,0f733754-ec3f-5d8e-8eaa-c470a232cb03,name+country,
195,João Paulo Moreira Fernandes,João Paulo,CPV,MID,4.6,,,,,,,
196,Jair Semedo Monteiro,Yannick Semedo,CPV,MID,4.7,,,,,,,
198,Kevin Lenini Gonçalves Pereira de Pina,Kevin Pina,CPV,MID,4.7,,,,,,,
199,Steven Moreira,Steven Moreira,CPV,DEF,3.9,,,,,,,
200,Wagner Fabrício Cardoso de Pina,Wagner Pina,CPV,DEF,3.8,,,,,,,
201,Roberto Carlos Lopes,Pico,CPV,DEF,3.7,,,,,,,
202,Kelvin Spencer Pires,Kelvin Pires,CPV,DEF,3.6,Premier League,Lucas Pires,1136896,unique_last_name,,,
203,Sidny Lopes Cabral,Sidny Cabral,CPV,DEF,3.5,Liga Portugal,Jovane Cabral,fm:6891,unique_last_name,,,
205,Edilson Alberto Monteiro Sanches Borges,Diney,CPV,DEF,3.5,,,,,,,
206,Ryan Isaac Mendes da Graça,Ryan Mendes,CPV,FWD,4.9,Super Lig,Ryan Mendes,fm:367154,known_name,,,
207,Jovane Eduardo Borges Cabral,Jovane Cabral,CPV,FWD,4.9,Liga Portugal,Jovane Cabral,fm:6891,known_name,,,
208,Dailon Rocha Livramento do Rosário,Dailon Livramento,CPV,FWD,4.9,,,,,,,
209,Nuno Miguel da Costa Jóia,Nuno da Costa,CPV,FWD,4.7,Super Lig,Nuno Da Costa,fm:37027,known_name,,,
210,Garry Mendes Rodrigues,Garry Rodrigues,CPV,FWD,4.7,,,,,,,
211,Willy Johnson Semedo Afonso,Willy Semedo,CPV,FWD,4.5,,,,,,,
214,Josimar José Évora Dias,Vozinha,CPV,GK,3.9,,,,,,,
215,Carlos Joaquim Antunes dos Santos,CJ dos Santos,CPV,GK,3.6,,,,,,,
216,Márcio Salomão Brazão da Rosa,Márcio da Rosa,CPV,GK,3.5,,,,,,,
217,Telmo Emanuel Gomes Arcanjo,Telmo Arcanjo,CPV,MID,4.9,,,,,,,
218,Deroy d'Encarnação Duarte,Deroy Duarte,CPV,MID,4.9,,,,,,,
219,Laros Michael d'Encarnação  Duarte,Laros Duarte,CPV,MID,5.1,,,,,,,
220,Richie Laryea,,CAN,DEF,3.9,MLS,Richie Laryea,fm:254532,full_name,809c0bcd-49fb-5f19-bbae-f87f26828f9c,name+country,
221,Derek Cornelius,,CAN,DEF,4,Ligue 1,Derek Cornelius,801411,full_name,aa1da49d-c589-5823-8932-f297c1cb7d31,name+country,
223,Joel Waterman,,CAN,DEF,3.7,MLS,Joel Waterman,fm:379594,full_name,eb534d68-395b-5ed9-8558-d81588f0bd5b,name+country,
225,Luc De Fougerolles,,CAN,DEF,3.5,,,,,,,
226,Jonathan David,,CAN,FWD,7,Serie A,Jonathan David,fm:2194,full_name,866b7572-656d-5d1f-9f6f-bcc3cdd3a00e,name+country,
227,Cyle Larin,,CAN,FWD,6.2,,,,,618837aa-a41c-5738-a471-e9d6550fe3b8,name+country,
228,Tajon Buchanan,,CAN,FWD,5.5,La Liga,Tajon Buchanan,laliga:tajon-buchanan,full_name,17ceb06b-a294-53f6-b581-e0a94705b76e,name+country,
229,Liam Millar,,CAN,FWD,5.1,Championship,Liam Millar,fm:4234,full_name,4eadcccf-68ed-5201-854f-b054921908ae,name+country,
230,Tani Oluwaseyi,,CAN,FWD,4.9,La Liga,Tani Oluwaseyi,laliga:tani-oluwaseyi,full_name,,,
232,Jacen Russell-Rowe,,CAN,FWD,4.5,,,,,,,
233,Daniel Jebbison,,CAN,FWD,4.2,Championship,Daniel Jebbison,fm:3821,full_name,,,
235,Maxime Crépeau,,CAN,GK,4,,,,,,,
236,Dayne St. Clair,,CAN,GK,3.8,,,,,61ab03ba-8c4a-5faa-a795-4be3a833b3c7,name+country,
237,Owen Goodman,,CAN,GK,3.5,,,,,,,
238,Ali Ahmed,,CAN,MID,4.9,,,,,,,
239,Ralph Priso,,CAN,MID,4.9,MLS,Ralph Priso,fm:379439,full_name,,,
240,Niko Sigur,,CAN,MID,4.9,,,,,,,
241,Nathan Saliba,,CAN,MID,5.1,,,,,,,
242,Mathieu Choinière,,CAN,MID,5.3,MLS,Mathieu Choiniere,fm:367074,full_name,,,
243,Jonathan Osorio,,CAN,MID,5.6,MLS,Jonathan Osorio,fm:379238,full_name,539aa7bf-6781-50e4-aeb4-4262d6e8977e,name+country,
244,Marcelo Flores,,CAN,MID,5.7,,,,,,,
245,Ismaël Koné,,CAN,MID,6,,,,,b7beb298-ef5d-5ee1-a11f-fe389cfff3d9,name+country,
246,Kevin Castaño,,COL,MID,4.3,,,,,,,
247,Richard Ríos,,COL,MID,4.7,Liga Portugal,Richard Rios,fm:333122,full_name,,,
248,Daniel Muñoz,,COL,DEF,4.6,Premier League,Daniel Muñoz,870360,full_name,,,
249,Jhon Lucumí,,COL,DEF,4.3,Serie A,Jhon Lucumi,fm:964,full_name,,,
250,Dávinson Sánchez,,COL,DEF,4.3,Super Lig,Davinson Sanchez,fm:1752,full_name,c5477934-570d-5c85-9dd8-a2a442b62395,name+country,
251,Déiver Machado,,COL,DEF,3.9,Ligue 1,Deiver Machado,822110,full_name,,,
252,Johan Mojica,,COL,DEF,3.9,La Liga,Johan Mojica,laliga:johan-mojica,full_name,abc009b2-3557-57b3-9d6c-5016e3bb664e,name+country,
253,Santiago Arias,,COL,DEF,3.9,,,,,814e23dc-419b-5d03-a728-7f4bded3eaf7,name+country,
256,Luis Díaz,,COL,MID,8.1,Bundesliga,Luis Diaz,fm:858,full_name,,,
257,Jhon Córdoba,,COL,FWD,6.1,,,,,,,
259,Luis Suárez,,COL,FWD,5.7,Liga Portugal,Luis Suarez,fm:8135,full_name,e5ec2cba-2a38-5a44-ba9d-0ca9a219e723,name_unique,
261,Andrés Gómez,,COL,FWD,4.9,,,,,,,
262,Camilo Vargas,,COL,GK,4.3,MLS,Kerwin Vargas,fm:358883,unique_last_name,6292973d-366d-5ba3-8f44-c4bbb7e8521e,name+country,
263,David Ospina,,COL,GK,4,,,,,bd825eab-aaed-54e8-8e18-a0e011fa2f31,name+country,
264,Álvaro Montero,,COL,GK,3.8,,,,,,,
265,Jefferson Lerma,,COL,MID,4.9,Premier League,Jefferson Lerma,355796,full_name,106bbb0b-427e-5ed3-8373-c888021add2b,name+country,
266,Gustavo Puerta,,COL,MID,5.3,,,,,,,
267,Juan Fernando Quintero,,COL,MID,5.6,,,,,d800f964-710d-59f4-a331-615e6e62c64a,name+country,
268,Jaminton Campaz,,COL,MID,5.5,,,,,,,
269,Jhon Arias,,COL,MID,6.3,,,,,,,
270,James Rodríguez,,COL,MID,6.5,MLS,James Rodriguez,fm:22377,full_name,4c936157-4d63-517d-bdc0-4b594567d23a,name+country,
271,Jorge Carrascal,,COL,MID,6.1,,,,,,,
272,Aaron Wan-Bissaka,,COD,DEF,4.3,Premier League,Aaron Wan-Bissaka,863653,full_name,,,
273,Arthur Masuaku,,COD,DEF,4.2,Ligue 1,Arthur Masuaku,174975,full_name,,,
274,Chancel Mbemba,,COD,DEF,4.2,Ligue 1,Chancel Mbemba,238612,full_name,,,
275,Axel Tuanzebe,,COD,DEF,4,Premier League,Axel Tuanzebe,817979,full_name,,,
276,Joris Kayembe,,COD,DEF,3.9,,,,,,,
277,Dylan Batubinsika,,COD,DEF,3.8,,,,,,,
278,Steve Kapuadi,,COD,DEF,3.7,,,,,,,
281,Yoane Wissa,,COD,FWD,6.2,Premier League,Yoane Wissa,805123,full_name,,,
282,Simon Banza,,COD,FWD,5.6,,,,,,,
283,Cédric Bakambu,,COD,FWD,6.5,La Liga,Cédric Bakambu,laliga:cedric-bakambu,full_name,,,
284,Meschack Elia,,COD,FWD,4.9,Super Lig,Meschack Elia,fm:1493,full_name,,,
285,Fiston Mayele,,COD,FWD,4.9,,,,,,,
287,Nathanaël Mbuku,,COD,FWD,4.5,Ligue 1,Nathanaël Mbuku,963399,full_name,,,
288,Brian Cipenga,,COD,FWD,4.2,,,,,,,
289,Lionel Mpasi,,COD,GK,4,,,,,,,
290,Matthieu Epolo,,COD,GK,3.7,,,,,,,
291,Timothy Fayulu,,COD,GK,3.6,,,,,,,
292,Ngal'ayel Mukau,,COD,MID,4.9,Ligue 1,Ngal'ayel Mukau,1391541,full_name,,,
293,Samuel Moutoussamy,,COD,MID,5.1,,,,,,,
294,Noah Sadiki,,COD,MID,5.3,,,,,,,
295,Charles Pickel,,COD,MID,5.3,La Liga,Charles Pickel,laliga:charles-pickel,full_name,,,
296,Edo Kayembe,,COD,MID,5.6,,,,,,,
297,Théo Bongonda,,COD,MID,6.2,,,,,,,
298,Christ Inao Oulaï,,CIV,MID,4.6,Super Lig,Christ Inao Oulai,fm:349307,full_name,,,
299,Evan Ndicka,,CIV,DEF,4.4,,,,,,,
300,Wilfried Singo,,CIV,DEF,4.4,Super Lig,Wilfried Singo,fm:2033,full_name,,,
301,Ousmane Diomande,,CIV,DEF,4.3,Liga Portugal,Ousmane Diomande,fm:2107,full_name,,,
302,Odilon Kossounou,,CIV,DEF,4.3,Serie A,Odilon Kossounou,fm:1871,full_name,,,
303,Guéla Doué,,CIV,DEF,3.9,Ligue 1,Guéla Doué,1002033,full_name,,,
304,Emmanuel Agbadou,,CIV,DEF,3.9,Super Lig,Emmanuel Agbadou,fm:3889,full_name,,,
305,Ghislain Konan,,CIV,DEF,4,Liga Portugal,Ghislain Konan,fm:25435,full_name,,,
306,Clément Akpa,,CIV,DEF,3.6,,,,,,,
307,Yan Diomande,,CIV,FWD,5.9,Bundesliga,Yan Diomande,fm:262238,full_name,,,
308,Nicolas Pépé,,CIV,FWD,5.9,La Liga,Nicolas Pépé,laliga:nicolas-pepe,full_name,,,
309,Elye Wahi,,CIV,FWD,5.9,Ligue 1,Elye Wahi,979315,full_name,,,
310,Amad Diallo,,CIV,FWD,5.9,Premier League,Amad Diallo,971037,full_name,,,
311,Simon Adingra,,CIV,FWD,5.6,Ligue 1,Simon Adingra,1110842,full_name,,,
312,Evann Guessand,,CIV,FWD,5.3,Premier League,Evann Guessand,930245,full_name,,,
314,Bazoumana Touré,,CIV,FWD,4.5,Bundesliga,Bazoumana Toure,fm:2959,full_name,,,
316,Alban Lafont,,CIV,GK,4.1,,,,,,,
317,Yahia Fofana,Yahia Fofana,CIV,GK,4.2,,,,,,,
318,Mohamed Koné,,CIV,GK,3.7,,,,,,,
319,Parfait Guiagon,,CIV,MID,4.9,,,,,,,
320,Jean Michaël Seri,,CIV,MID,5.5,,,,,,,
