source,match_id,date,team,team_code,player,player_id,minute,penalty,own_goal
wc_history,WC-076eff92-0d07-5e66-8fd9-73a32ad1f5c0,1982-06-16,France,FRA,Gérard Soler,98973c3f-0976-5eef-a04b-d8a6f693ed8b,24,False,False
wc_history,WC-076eff92-0d07-5e66-8fd9-73a32ad1f5c0,1982-06-16,England,ENG,Bryan Robson,c146d0a3-b2c7-57ba-8af6-a75f59a238fc,67,False,False
wc_history,WC-076eff92-0d07-5e66-8fd9-73a32ad1f5c0,1982-06-16,England,ENG,Paul Mariner,61eb7633-8752-5313-8868-e0b752514776,83,False,False
wc_history,WC-07dcf69b-7a62-5a48-9ce7-51a80072f8d5,1962-06-02,Uruguay,URY,Ángel Cabrera,22f2fa9f-75d1-5952-911f-d353cda457fe,19,False,False
wc_history,WC-07dcf69b-7a62-5a48-9ce7-51a80072f8d5,1962-06-02,Yugoslavia,YUG,Josip Skoblar,74197898-07bb-5590-b13e-fd29341ecb35,25,True,False
wc_history,WC-07dcf69b-7a62-5a48-9ce7-51a80072f8d5,1962-06-02,Yugoslavia,YUG,Milan Galić,ad4d76cc-caf9-5114-98f6-0ec5ef8bca62,29,False,False
wc_history,WC-07dcf69b-7a62-5a48-9ce7-51a80072f8d5,1962-06-02,Yugoslavia,YUG,Dražan Jerković,75b3b90f-aa66-5aab-b80d-4beb9c53b59f,49,False,False
wc_history,WC-08e2a7c2-a00c-5724-a54f-c78059060322,1986-06-08,Belgium,BEL,Enzo Scifo,c5013b42-2695-55c9-836b-f821675c32c6,16,False,False
wc_history,WC-08e2a7c2-a00c-5724-a54f-c78059060322,1986-06-08,Belgium,BEL,Nico Claesen,776bb1cf-fb72-5f6b-86f0-78a39fc9f8d0,21,True,False
wc_history,WC-08e2a7c2-a00c-5724-a54f-c78059060322,1986-06-08,Iraq,IRQ,Ahmed Radhi,bf57bdd9-1941-511d-9463-1e621357e05e,59,False,False
wc_history,WC-08e50e82-65f4-555d-878d-6cde561e5bb3,1938-06-05,Brazil,BRA,Leônidas,13fe3534-a2ea-5345-a87a-50403a8fc539,18,False,False
wc_history,WC-08e50e82-65f4-555d-878d-6cde561e5bb3,1938-06-05,Poland,POL,Fryderyk Scherfke,00e50882-41a9-5a75-9220-3ca8f4111135,23,True,False
wc_history,WC-08e50e82-65f4-555d-878d-6cde561e5bb3,1938-06-05,Brazil,BRA,Romeu,2b9a3042-7375-5c95-87f5-362c854f0106,25,False,False
wc_history,WC-08e50e82-65f4-555d-878d-6cde561e5bb3,1938-06-05,Brazil,BRA,Perácio,96df5217-95a2-52c5-a280-d0f2a6c6f11e,44,False,False
wc_history,WC-08e50e82-65f4-555d-878d-6cde561e5bb3,1938-06-05,Poland,POL,Ernst Wilimowski,4efb8d2b-becc-506c-832f-362a0bc1a26d,53,False,False
wc_history,WC-08e50e82-65f4-555d-878d-6cde561e5bb3,1938-06-05,Poland,POL,Ernst Wilimowski,4efb8d2b-becc-506c-832f-362a0bc1a26d,59,False,False
wc_history,WC-08e50e82-65f4-555d-878d-6cde561e5bb3,1938-06-05,Brazil,BRA,Perácio,96df5217-95a2-52c5-a280-d0f2a6c6f11e,71,False,False
wc_history,WC-08e50e82-65f4-555d-878d-6cde561e5bb3,1938-06-05,Poland,POL,Ernst Wilimowski,4efb8d2b-becc-506c-832f-362a0bc1a26d,89,False,False
wc_history,WC-08e50e82-65f4-555d-878d-6cde561e5bb3,1938-06-05,Brazil,BRA,Leônidas,13fe3534-a2ea-5345-a87a-50403a8fc539,93,False,False
wc_history,WC-08e50e82-65f4-555d-878d-6cde561e5bb3,1938-06-05,Brazil,BRA,Leônidas,13fe3534-a2ea-5345-a87a-50403a8fc539,104,False,False
wc_history,WC-08e50e82-65f4-555d-878d-6cde561e5bb3,1938-06-05,Poland,POL,Ernst Wilimowski,4efb8d2b-becc-506c-832f-362a0bc1a26d,118,False,False
wc_history,WC-093e638a-0086-5f91-b187-96d663b92776,2006-06-22,Japan,JPN,Keiji Tamada,3f0af6e4-395f-5744-b64f-848d0a4b766c,34,False,False
wc_history,WC-093e638a-0086-5f91-b187-96d663b92776,2006-06-22,Brazil,BRA,Ronaldo,c6d7a149-4d7b-59f8-8b38-6acaa67f72f5,45'+1,False,False
wc_history,WC-093e638a-0086-5f91-b187-96d663b92776,2006-06-22,Brazil,BRA,Juninho Pernambucano,2caa7668-e32c-53bb-8247-ec460ccee1d3,53,False,False
wc_history,WC-093e638a-0086-5f91-b187-96d663b92776,2006-06-22,Brazil,BRA,Gilberto,4d60bcd4-72aa-5fff-88b6-1c11493c18e0,59,False,False
wc_history,WC-093e638a-0086-5f91-b187-96d663b92776,2006-06-22,Brazil,BRA,Ronaldo,c6d7a149-4d7b-59f8-8b38-6acaa67f72f5,81,False,False
wc_history,WC-096a4219-5f8f-569d-b2c5-ad74de701549,1990-06-18,Soviet Union,SUN,Oleh Protasov,6e4ee7c9-d72b-5ab8-b905-54ece09e61cb,20,False,False
wc_history,WC-096a4219-5f8f-569d-b2c5-ad74de701549,1990-06-18,Soviet Union,SUN,Andrei Zygmantovich,efe0d413-f99a-59ad-9bd6-d1a18194c5f1,29,False,False
wc_history,WC-096a4219-5f8f-569d-b2c5-ad74de701549,1990-06-18,Soviet Union,SUN,Oleksandr Zavarov,3c774d12-9774-5247-95f0-5ab64378fc03,52,False,False
wc_history,WC-096a4219-5f8f-569d-b2c5-ad74de701549,1990-06-18,Soviet Union,SUN,Igor Dobrovolski,29c395f2-f667-5ed8-b61c-cd14f39f8464,63,False,False
wc_history,WC-09a6eb4e-3855-5125-bb76-0bff6b5f4ad1,1986-06-02,Soviet Union,SUN,Pavel Yakovenko,5489679f-f405-580c-9079-b6409df825fe,2,False,False
wc_history,WC-09a6eb4e-3855-5125-bb76-0bff6b5f4ad1,1986-06-02,Soviet Union,SUN,Sergei Aleinikov,b272faa9-cf08-5feb-ad4e-fc83f701e200,4,False,False
wc_history,WC-09a6eb4e-3855-5125-bb76-0bff6b5f4ad1,1986-06-02,Soviet Union,SUN,Ihor Belanov,295d6669-7a95-5554-ac71-56081ddf5c20,24,True,False
wc_history,WC-09a6eb4e-3855-5125-bb76-0bff6b5f4ad1,1986-06-02,Soviet Union,SUN,Ivan Yaremchuk,6c009532-40ed-52cf-b389-6d1aae0fad64,66,False,False
wc_history,WC-09a6eb4e-3855-5125-bb76-0bff6b5f4ad1,1986-06-02,Soviet Union,SUN,László Dajka,732ce8a2-0b6b-5beb-9da8-89b3c15edf97,73,False,True
wc_history,WC-09a6eb4e-3855-5125-bb76-0bff6b5f4ad1,1986-06-02,Soviet Union,SUN,Sergey Rodionov,9bc83553-85ad-5891-80a2-8d177ac65132,80,False,False
wc_history,WC-09ee0139-9643-5e64-b9c5-fb57d542fd0c,1958-06-11,Paraguay,PRY,Juan Bautista Agüero,c413af2b-c109-57b4-b1e3-f487d3f725f8,4,False,False
wc_history,WC-09ee0139-9643-5e64-b9c5-fb57d542fd0c,1958-06-11,Scotland,SCO,Jackie Mudie,985fdfe6-78ab-5c8f-834c-cc79ba95d8dc,24,False,False
wc_history,WC-09ee0139-9643-5e64-b9c5-fb57d542fd0c,1958-06-11,Paraguay,PRY,Cayetano Ré,0b7c61e4-788e-50ca-b9a8-d3aa3a6f07f1,45,False,False
wc_history,WC-09ee0139-9643-5e64-b9c5-fb57d542fd0c,1958-06-11,Paraguay,PRY,José Parodi,c714476e-8c2d-5ee2-a57d-0c7c8ad75ab4,73,False,False
wc_history,WC-09ee0139-9643-5e64-b9c5-fb57d542fd0c,1958-06-11,Scotland,SCO,Bobby Collins,69ccbaca-dc52-59e9-9c67-998d91d32322,74,False,False
